activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,loan_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,co_applicant_ethnicity_1,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,co_applicant_race_1,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,denial_reason_1,denial_reason_2,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,debt_to_income_ratio_parsed,applicant_age_num,rate_spread_missing_flag,approved_flag
2024,WWB2V0FCW3A0EE3ZJN75,35300,CT,9170,9170165200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,105000,69.82,6.99,-1.1,2,360,1.0,2,1,2,2,445000.0,1,1,3,5,1,75.0,50%-60%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,10,3.0,2577,23.32,116200,192.0,789,847,72,55.0,70.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,20100,DE,10001,10001042204,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,2,2,1,2,255000,64.66,9.09,0.87,3,360,1.0,2,2,2,2,675000.0,1,1,3,5,1,222.0,50%-60%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,2,1,2,2,35-44,45-54,No,No,1,1,6,1,3.0,4773,43.33,91300,157.0,1194,1436,16,55.0,40.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,35980,CT,9180,9180709100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,65000,79.16,6.99,-1.25,2,360,1.0,2,1,2,2,395000.0,1,1,3,5,1,157.0,40,12,12,2.0,2.0,2,2,5.0,5.0,2,2,2,6,2,2,45-54,45-54,No,No,1,1,6,10,3.0,6004,12.56,105900,113.0,2693,2911,36,40.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,40484,NH,33015,33015067000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,1,2,255000,31.45,6.99,-1.1,2,360,1.0,2,1,2,2,795000.0,1,1,3,5,1,155.0,30%-<36%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,10,3.0,7669,9.23,138600,125.0,2650,2840,34,33.0,80.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35004,NY,36059,36059301102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,105000,32.36,6.99,-1.23,2,360,1.0,2,1,2,2,1265000.0,1,1,3,5,1,141.0,50%-60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,25-34,__MISSING__,No,__MISSING__,1,1,6,10,3.0,4582,23.46,156200,129.0,1282,1617,54,55.0,30.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,29484,NJ,34025,34025809504,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,4,2,2,1,2,355000,47.3,9.09,0.87,3,360,1.0,2,2,2,2,1575000.0,1,1,3,5,1,74.0,>60%,12,12,2.0,2.0,2,2,21.0,21.0,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,1,3.0,2575,38.33,135900,161.0,631,693,24,41.0,50.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,38860,ME,23031,23031030101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,31,2,2,1,2,105000,72.73,6.99,-1.23,2,360,1.0,2,1,2,2,405000.0,1,1,3,5,1,141.0,40,12,10,3.0,5.0,2,4,6.0,8.0,2,4,1,5,2,4,35-44,__MISSING__,No,__MISSING__,1,1,6,10,3.0,2266,8.52,112500,102.0,833,905,36,40.0,40.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35300,CT,9170,9170154700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,185000,80.97,6.99,-1.24,2,360,1.0,2,1,2,2,495000.0,1,1,3,5,1,150.0,43,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,65-74,__MISSING__,Yes,__MISSING__,1,1,6,10,3.0,6187,23.61,116200,136.0,2088,2181,58,43.0,70.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35004,NY,36103,36103158103,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,155000,58.81,6.99,-1.33,2,360,1.0,2,1,2,2,525000.0,1,1,3,5,1,79.0,50%-60%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,10,3.0,4343,39.7,156200,84.0,1090,1483,52,55.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,29484,NJ,34023,34023003201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,135000,84.39,9.09,0.87,3,360,1.0,2,2,2,2,575000.0,1,1,3,5,1,99.0,__MISSING__,12,12,3.0,3.0,2,2,6.0,6.0,2,2,3,3,2,2,55-64,35-44,No,No,1,1,6,3,3.0,3438,50.81,135900,124.0,1165,1282,65,41.0,60.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,35004,NY,36059,36059406501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000,74.78,6.99,-1.33,2,360,1.0,2,1,2,2,955000.0,1,1,3,5,1,299.0,30%-<36%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,10,3.0,7110,18.44,156200,149.0,2030,1913,73,33.0,30.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35614,NJ,34003,34003026100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000,84.33,6.99,-1.24,2,360,1.0,2,1,2,2,925000.0,1,1,3,5,1,236.0,42,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,10,3.0,4562,21.22,101900,220.0,1371,1509,63,42.0,40.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,99999,NY,36009,36009961100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,2,2,2,1,2,35000,31.29,9.09,0.87,3,360,1.0,2,2,2,2,115000.0,1,1,3,5,1,99.0,__MISSING__,12,10,3.0,5.0,2,4,6.0,8.0,2,4,1,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,3,3.0,3987,8.33,83800,131.0,1426,2041,49,41.0,50.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,40380,NY,36055,36055006200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,55000,65.61,6.99,-1.23,2,360,1.0,2,1,2,2,205000.0,1,1,3,5,1,76.0,37,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,10,3.0,3098,84.15,98700,84.0,508,1184,0,37.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,39300,MA,25005,25005611102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,65000,86.3,6.99,-1.29,2,360,1.0,2,1,2,2,425000.0,1,1,3,5,1,113.0,40,12,10,1.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,25-34,__MISSING__,No,__MISSING__,1,1,6,10,3.0,4977,14.89,113200,163.0,927,1043,40,40.0,30.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,48424,FL,12099,12099000301,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,805000,50.0,9.09,0.87,3,360,1.0,2,2,2,2,1605000.0,1,1,3,5,1,188.0,>60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,65-74,__MISSING__,Yes,__MISSING__,1,1,6,1,9.0,4181,7.49,104000,190.0,1715,2385,31,41.0,70.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,46540,NY,36043,36043011302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,105000,74.68,9.09,0.87,3,360,1.0,2,2,2,2,445000.0,1,1,3,5,1,85.0,50%-60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,1,3.0,3296,9.04,87900,111.0,1105,1596,43,55.0,50.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,45060,NY,36067,36067012000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,35000,51.29,6.99,-1.33,2,360,1.0,2,2,2,2,155000.0,1,1,3,5,1,56.0,50%-60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,10,3.0,5476,8.53,94800,81.0,1995,2490,51,55.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,28880,NY,36071,36071011701,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,405000,57.39,9.09,0.87,3,360,1.0,2,2,2,2,1205000.0,1,1,3,5,1,237.0,50%-60%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,9,1.0,4689,22.12,114800,119.0,1260,1635,34,55.0,40.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,47764,MD,24033,24033800216,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,1,2,45000,85.07,6.99,-1.33,2,360,1.0,2,1,2,2,525000.0,1,1,3,5,1,156.0,50%-60%,12,10,2.0,5.0,2,4,3.0,8.0,2,4,2,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,10,3.0,4392,81.4,128300,126.0,954,1056,19,55.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,15380,NY,36029,36029001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Male,3,0,2,1,2,1,2,1,2,85000,20.0,9.09,0.87,3,360,1.0,2,2,2,2,405000.0,1,1,3,5,2,271.0,<20%,12,10,3.0,5.0,2,4,2.0,8.0,2,4,1,5,2,4,55-64,__MISSING__,Yes,__MISSING__,1,1,6,2,3.0,1612,91.07,96900,42.0,343,770,0,41.0,60.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,35004,NY,36103,36103158606,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,125000,70.5,9.09,0.87,3,360,1.0,2,2,2,2,435000.0,1,1,3,5,1,119.0,37,12,12,2.0,2.0,2,2,5.0,5.0,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,3,3.0,4996,28.9,156200,108.0,1258,1509,55,37.0,50.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,23224,MD,24031,24031701602,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,2,2,2,1,2,55000,50.75,6.99,-1.23,2,360,1.0,2,1,2,2,495000.0,1,1,3,5,1,54.0,49,12,10,2.0,5.0,2,4,21.0,8.0,2,4,1,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,10,3.0,6790,95.33,155800,40.0,570,890,58,49.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,46540,NY,36065,36065021401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,1,2,1,2,25000,14.53,9.09,0.87,3,360,1.0,2,2,2,2,175000.0,1,1,3,5,1,23.0,45,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,65-74,__MISSING__,Yes,__MISSING__,1,1,6,9,3.0,2664,45.16,87900,59.0,646,1082,80,45.0,70.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,35614,NY,36087,36087012203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,1,2,755000,75.0,9.09,0.87,3,360,1.0,2,2,2,2,1005000.0,1,1,3,5,1,85.0,>60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,1,9.0,3531,17.87,101900,77.0,257,462,53,41.0,50.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,48424,FL,12099,12099007752,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,2,2,2,1,2,305000,68.5,9.09,0.87,3,360,1.0,2,2,2,2,925000.0,1,1,3,5,1,359.0,48,12,12,3.0,3.0,2,2,6.0,6.0,2,2,1,2,2,2,25-34,35-44,No,No,1,1,6,3,9.0,7504,41.51,104000,162.0,1567,1917,14,48.0,30.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,35004,NY,36103,36103111402,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,3,0,2,1,4,2,2,1,2,65000,69.77,9.09,0.87,3,360,1.0,2,2,2,2,555000.0,1,1,3,5,1,99.0,__MISSING__,12,10,1.0,5.0,2,4,4.0,8.0,2,4,2,5,2,4,35-44,__MISSING__,No,__MISSING__,1,1,6,3,3.0,5054,30.06,156200,116.0,1636,1912,55,41.0,40.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,15380,NY,36063,36063023302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,35000,107.07,9.09,0.87,3,360,1.0,2,2,2,2,205000.0,1,1,3,5,1,80.0,50%-60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,25-34,__MISSING__,No,__MISSING__,1,1,6,1,4.0,3824,13.52,96900,77.0,733,1117,60,55.0,30.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,49620,PA,42133,42133020721,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,105000,38.61,8.84,-1.23,2,360,1.0,2,2,2,2,255000.0,1,1,3,5,1,38.0,50%-60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,65-74,__MISSING__,Yes,__MISSING__,1,1,6,10,3.0,5477,15.72,105100,82.0,1677,1970,28,55.0,70.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,15380,NY,36029,36029014206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,255000,48.64,6.99,-1.23,2,360,1.0,2,1,2,2,515000.0,1,1,3,5,1,121.0,30%-<36%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,10,3.0,7957,6.87,96900,182.0,2637,2669,26,33.0,70.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,44140,MA,25013,25013813401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,55000,58.41,6.99,-1.33,2,360,1.0,2,1,2,2,345000.0,1,1,3,5,1,60.0,50%-60%,8,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,35-44,__MISSING__,No,__MISSING__,1,1,6,10,3.0,5341,17.34,89100,119.0,1657,1890,62,55.0,40.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35614,NJ,34003,34003026100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,75000,59.27,6.99,-1.33,2,360,1.0,2,1,2,2,745000.0,1,1,3,5,1,124.0,50%-60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,10,3.0,4562,21.22,101900,220.0,1371,1509,63,55.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35004,NY,36103,36103122405,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,65000,56.51,6.99,-1.25,2,360,1.0,2,1,2,2,605000.0,1,1,3,5,1,145.0,50%-60%,12,12,1.0,1.0,2,2,5.0,5.0,2,2,2,1,2,2,55-64,35-44,No,No,1,1,6,10,3.0,3507,84.97,156200,98.0,810,954,49,55.0,60.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35004,NY,36103,36103169903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,35000,77.69,6.99,-1.33,2,360,1.0,2,1,2,2,555000.0,1,1,3,5,1,98.0,39,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,65-74,__MISSING__,Yes,__MISSING__,1,1,6,10,3.0,4482,39.58,156200,65.0,1401,2030,19,39.0,70.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,23224,MD,24021,24021751301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,31,2,2,1,2,115000,85.99,6.99,-1.23,2,360,1.0,2,1,2,2,675000.0,1,1,3,5,1,256.0,49,12,12,2.0,2.0,2,2,27.0,27.0,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,10,3.0,4752,26.39,155800,91.0,1270,1504,34,49.0,40.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,27060,NY,36109,36109001600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000,72.67,6.99,-1.25,2,360,1.0,2,1,2,2,335000.0,1,1,3,5,1,103.0,42,12,12,2.0,2.0,2,2,5.0,5.0,2,2,2,6,2,2,45-54,55-64,No,No,1,1,6,10,3.0,4263,12.53,110200,83.0,1439,2029,61,42.0,50.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,15380,NY,36063,36063022200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,155000,56.47,9.09,0.87,3,360,1.0,2,2,2,2,505000.0,1,1,3,5,1,85.0,>60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,__MISSING__,No,__MISSING__,1,1,6,1,3.0,3549,15.13,96900,90.0,1465,1604,66,41.0,50.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,15380,NY,36063,36063023401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,25000,11.76,6.99,-1.23,2,360,1.0,2,1,2,2,285000.0,1,1,3,5,1,147.0,20%-<30%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,55-64,__MISSING__,No,__MISSING__,1,1,6,10,3.0,6903,16.38,96900,109.0,2246,2735,46,25.0,60.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,15764,MA,25017,25017382100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,205000,64.97,9.09,0.87,3,360,1.0,2,2,2,2,745000.0,1,1,3,5,1,173.0,30%-<36%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,6,9.0,5146,22.44,146600,120.0,1675,1783,63,33.0,40.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,99999,NY,36013,36013036901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,25000,43.24,6.99,-1.33,2,360,1.0,2,1,2,2,145000.0,1,1,3,5,1,59.0,20%-<30%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,35-44,__MISSING__,No,__MISSING__,1,1,6,10,3.0,2769,6.43,83800,106.0,1028,1346,42,25.0,40.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,20100,DE,10001,10001042100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,2,2,2,1,2,75000,73.49,6.99,-1.33,2,360,1.0,2,1,2,2,605000.0,1,1,3,5,1,228.0,37,12,12,2.0,2.0,2,2,3.0,3.0,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,10,3.0,3997,27.72,91300,121.0,1219,1528,29,37.0,40.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35614,NJ,34003,34003024100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,1,2,1,2,755000,57.47,6.99,-1.29,2,360,1.0,2,1,2,2,1305000.0,1,1,3,5,1,217.0,50%-60%,12,12,3.0,3.0,2,2,6.0,6.0,2,2,3,3,2,2,55-64,65-74,Yes,Yes,1,1,6,10,3.0,5888,37.62,101900,209.0,1680,1949,39,55.0,60.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,38860,ME,23031,23031022500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,25000,38.99,9.09,0.87,3,360,1.0,2,2,2,2,355000.0,2,1,1,1,1,33.0,>60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,>74,__MISSING__,Yes,__MISSING__,1,1,6,1,3.0,3299,5.88,112500,67.0,1078,1780,40,41.0,80.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,14860,CT,9120,9120061000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,105000,60.8,6.99,-1.23,2,360,1.0,2,1,2,2,635000.0,1,1,3,5,1,102.0,50%-60%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,55-64,__MISSING__,Yes,__MISSING__,1,1,6,10,3.0,4060,24.66,146500,94.0,1140,1587,57,55.0,60.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,48864,MD,24015,24015031201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,1,2,255000,56.82,6.99,-1.23,2,360,1.0,2,1,2,2,445000.0,1,1,3,5,1,191.0,20%-<30%,12,12,2.0,2.0,2,2,5.0,5.0,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,10,3.0,6125,13.84,111300,100.0,1843,2305,32,25.0,60.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,35084,NJ,34013,34013009500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Free Form Text Only,Male,1,0,2,1,2,2,2,1,2,205000,74.24,6.49,-1.42,2,360,1.0,2,2,2,2,685000.0,1,1,3,5,3,130.0,50%-60%,12,10,3.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,35-44,__MISSING__,No,__MISSING__,1,1,6,10,3.0,6248,92.56,133300,65.0,665,1414,67,55.0,40.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,20100,DE,10001,10001041900,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,2,2,1,2,405000,146.83,9.09,0.87,3,360,1.0,2,2,2,2,425000.0,1,1,3,5,1,99.0,__MISSING__,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,65-74,__MISSING__,Yes,__MISSING__,1,1,6,3,3.0,5289,17.62,91300,103.0,1760,2179,26,41.0,70.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,45060,NY,36075,36075020400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,45000,84.71,6.99,-1.25,2,360,1.0,2,2,2,2,265000.0,1,1,3,5,1,172.0,20%-<30%,12,10,2.0,5.0,2,4,5.0,8.0,2,4,2,5,2,4,55-64,__MISSING__,Yes,__MISSING__,1,1,6,10,3.0,5259,7.3,94800,93.0,1544,2373,41,25.0,60.0,0,1
2024,WWB2V0FCW3A0EE3ZJN75,13780,NY,36007,36007001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,2 or more minority races,Male,3,0,2,1,2,1,2,1,2,55000,39.37,9.09,0.87,3,360,1.0,2,2,2,2,125000.0,1,1,3,5,2,7.0,>60%,8,10,1.0,5.0,2,4,1.0,8.0,2,4,1,5,2,4,35-44,__MISSING__,No,__MISSING__,1,1,6,1,9.0,4092,39.25,88700,54.0,667,1543,73,41.0,40.0,1,0
2024,WWB2V0FCW3A0EE3ZJN75,25540,CT,9110,9110468102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,2,2,2,1,2,175000,85.77,9.09,0.87,3,360,1.0,2,2,2,2,525000.0,1,1,3,5,1,390.0,20%-<30%,12,12,2.0,1.0,2,2,5.0,5.0,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,4,9.0,3991,11.58,123800,145.0,1493,1574,44,25.0,40.0,1,0
